job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,job_demand_period,skill_AWS,skill_Azure,skill_Computer Vision,skill_Data Visualization,skill_Deep Learning,skill_Docker,skill_GCP,skill_Git,skill_Hadoop,skill_Java,skill_Kubernetes,skill_Linux,skill_MLOps,skill_Mathematics,skill_NLP,skill_PyTorch,skill_Python,skill_R,skill_SQL,skill_Scala,skill_Spark,skill_Statistics,skill_Tableau,skill_TensorFlow,high_paying
AI Engineer,304312.32,Executive,Contract,United Kingdom,Small,Singapore,100,Associate,15,Finance,2025-04-29,2025-05-28,1701,0.5800000000000001,Machine Intelligence Group,29,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Data Engineer,75816.0,Entry-level,Contract,United States,Large,United States,100,Associate,1,Technology,2024-02-13,2024-04-08,674,0.41999999999999993,DataVision Ltd,55,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,100429.0,Senior,Part-time,Israel,Large,Sweden,50,Doctorate,6,Consulting,2024-02-14,2024-03-06,647,0.6399999999999999,Cloud AI Solutions,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Data Scientist,114755.40000000001,Mid-level,Contract,Netherlands,Medium,Netherlands,50,Doctorate,4,Retail,2025-04-29,2025-05-15,1540,0.72,Digital Transformation LLC,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Data Analyst,54381.0,Entry-level,Full-time,India,Medium,India,50,Doctorate,1,Technology,2024-03-15,2024-04-19,750,0.9800000000000002,Cognitive Computing,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
AI Scientist,94138.75,Mid-level,Full-time,United Kingdom,Small,United Kingdom,0,Doctorate,2,Media,2024-10-20,2024-11-07,2093,0.45999999999999996,Autonomous Tech,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Scientist,84065.0,Mid-level,Freelance,Sweden,Medium,Sweden,50,Associate,4,Government,2025-01-09,2025-02-07,1567,0.3800000000000001,Digital Transformation LLC,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
AI Engineer,94718.0,Senior,Contract,South Korea,Medium,India,100,Master,8,Media,2024-12-27,2025-01-28,738,0.0,DeepTech Ventures,32,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Senior Data Scientist,92409.0,Mid-level,Contract,Singapore,Small,India,0,Bachelor,3,Education,2025-02-17,2025-03-11,626,0.30000000000000004,DeepTech Ventures,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Senior Data Scientist,112666.68000000001,Mid-level,Part-time,France,Large,France,0,Master,3,Transportation,2025-02-27,2025-04-14,1830,0.6399999999999999,Smart Analytics,46,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
AI Engineer,79543.08,Entry-level,Freelance,Germany,Medium,United Kingdom,100,Bachelor,0,Retail,2024-08-11,2024-10-07,1664,0.15999999999999992,AI Innovations,57,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AI Specialist,130248.0,Executive,Contract,India,Medium,India,50,Doctorate,16,Consulting,2025-01-05,2025-02-10,1263,0.040000000000000036,Quantum Computing Inc,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
AI Scientist,252688.68000000002,Executive,Part-time,France,Medium,France,100,Bachelor,13,Finance,2025-04-09,2025-06-04,1825,0.18000000000000016,Machine Intelligence Group,56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Data Analyst,210764.16,Executive,Part-time,Germany,Medium,Germany,50,Associate,14,Government,2024-03-09,2024-05-03,1686,0.9199999999999999,Quantum Computing Inc,55,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
AI Manager,88819.0,Entry-level,Part-time,Denmark,Medium,Denmark,100,Associate,0,Government,2024-07-24,2024-09-03,1365,0.6200000000000001,Machine Intelligence Group,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Senior Data Scientist,96319.0,Mid-level,Part-time,Denmark,Medium,Denmark,50,Bachelor,3,Gaming,2025-04-10,2025-05-05,816,0.6800000000000002,Autonomous Tech,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
AI Engineer,261291.0,Executive,Part-time,Canada,Large,Canada,100,Bachelor,12,Manufacturing,2024-01-04,2024-02-19,2259,0.94,Neural Networks Co,46,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
AI Engineer,179314.0,Senior,Freelance,Norway,Medium,Norway,50,Doctorate,7,Gaming,2024-08-09,2024-09-22,1659,0.28000000000000025,DataVision Ltd,44,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AI Scientist,65103.0,Entry-level,Freelance,Singapore,Large,Sweden,100,Doctorate,1,Finance,2024-06-20,2024-07-16,609,0.06000000000000005,DeepTech Ventures,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
AI Engineer,137128.0,Senior,Full-time,Singapore,Small,Singapore,0,Bachelor,7,Finance,2024-12-31,2025-03-02,1949,0.30000000000000004,Cloud AI Solutions,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
AI Engineer,56068.0,Entry-level,Freelance,Ireland,Medium,South Korea,0,Associate,0,Finance,2025-03-09,2025-04-02,2496,0.54,Algorithmic Solutions,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
AI Scientist,72021.0,Senior,Part-time,South Korea,Medium,South Korea,50,Bachelor,7,Finance,2024-05-04,2024-07-05,2044,0.2400000000000002,Algorithmic Solutions,62,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
AI Engineer,174744.38,Senior,Full-time,United Kingdom,Small,United Kingdom,50,Bachelor,5,Telecommunications,2024-05-10,2024-07-19,1375,0.9199999999999999,Machine Intelligence Group,70,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Data Scientist,251907.84000000003,Executive,Part-time,Netherlands,Large,Netherlands,0,Master,19,Gaming,2025-01-04,2025-03-01,1930,0.40000000000000013,Quantum Computing Inc,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
Senior Data Scientist,95557.32,Mid-level,Contract,Netherlands,Small,Netherlands,50,Doctorate,2,Telecommunications,2025-02-15,2025-03-14,1806,0.2400000000000002,Algorithmic Solutions,27,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
AI Scientist,58829.0,Entry-level,Full-time,Sweden,Medium,Sweden,50,Doctorate,1,Education,2024-01-01,2024-02-10,2441,0.9800000000000002,Algorithmic Solutions,40,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Engineer,73943.0,Entry-level,Full-time,Canada,Medium,China,0,Doctorate,0,Telecommunications,2024-04-11,2024-05-21,1802,0.7800000000000002,Machine Intelligence Group,40,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AI Engineer,141751.0,Senior,Part-time,United States,Small,United States,100,Associate,9,Transportation,2025-04-16,2025-06-05,1842,0.6200000000000001,Cognitive Computing,50,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AI Engineer,58018.0,Entry-level,Contract,South Korea,Large,South Korea,50,Associate,0,Transportation,2024-08-17,2024-09-09,1256,0.28000000000000025,Neural Networks Co,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
AI Scientist,60365.0,Mid-level,Freelance,India,Small,India,100,Master,4,Gaming,2024-03-03,2024-03-30,778,0.0,Predictive Systems,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
AI Scientist,166554.15,Senior,Freelance,United Kingdom,Small,United Kingdom,0,Master,7,Real Estate,2024-04-06,2024-06-05,1531,0.8399999999999999,Advanced Robotics,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
AI Engineer,47649.0,Mid-level,Contract,India,Small,India,50,Doctorate,4,Automotive,2025-01-05,2025-03-14,2084,0.54,Autonomous Tech,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
AI Specialist,187729.0,Senior,Contract,United States,Large,United States,100,Bachelor,6,Automotive,2025-04-22,2025-06-09,1353,0.08000000000000007,Quantum Computing Inc,48,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AI Engineer,277335.36000000004,Executive,Full-time,France,Large,France,100,Bachelor,14,Government,2025-03-06,2025-04-16,999,0.7600000000000002,Predictive Systems,41,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AI Engineer,71731.0,Senior,Contract,South Korea,Small,South Korea,0,Master,6,Energy,2024-08-03,2024-09-06,788,0.3600000000000001,Future Systems,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AI Specialist,271385.0,Executive,Part-time,Denmark,Small,United States,50,Doctorate,11,Gaming,2024-03-17,2024-04-24,2071,0.14000000000000012,TechCorp Inc,38,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
AI Engineer,71085.0,Entry-level,Contract,Australia,Small,Australia,100,Bachelor,0,Education,2024-12-04,2025-02-02,2223,0.8200000000000001,Smart Analytics,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AI Manager,121401.72,Senior,Contract,Germany,Small,Germany,0,Bachelor,6,Transportation,2024-05-09,2024-05-25,733,0.8200000000000001,Algorithmic Solutions,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
AI Scientist,73944.0,Mid-level,Freelance,Australia,Medium,Australia,0,Bachelor,2,Healthcare,2025-02-10,2025-03-24,2331,0.08000000000000007,Cognitive Computing,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
AI Scientist,63835.560000000005,Entry-level,Freelance,Germany,Small,Singapore,50,Associate,1,Technology,2024-10-13,2024-11-24,1607,0.30000000000000004,AI Innovations,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AI Scientist,257606.0,Executive,Full-time,United States,Large,United States,0,Master,11,Media,2025-04-08,2025-06-10,1622,0.3600000000000001,Autonomous Tech,63,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
AI Engineer,85210.92000000001,Mid-level,Part-time,Netherlands,Medium,Netherlands,0,Associate,4,Real Estate,2024-12-27,2025-03-07,1601,0.06000000000000005,Future Systems,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AI Engineer,45629.0,Entry-level,Part-time,Finland,Medium,Singapore,100,Bachelor,1,Automotive,2024-10-18,2024-12-29,881,0.26,Algorithmic Solutions,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
AI Manager,97961.40000000001,Mid-level,Full-time,Netherlands,Medium,Netherlands,50,Bachelor,2,Manufacturing,2024-04-18,2024-06-04,1000,0.5,TechCorp Inc,47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
AI Engineer,89670.0,Entry-level,Full-time,Norway,Small,Norway,100,Bachelor,0,Consulting,2024-02-21,2024-04-12,2345,0.9800000000000002,Quantum Computing Inc,51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Senior Data Scientist,51738.0,Entry-level,Freelance,Austria,Medium,Austria,100,Doctorate,0,Real Estate,2024-08-03,2024-09-05,2030,0.6800000000000002,Future Systems,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AI Specialist,63305.0,Mid-level,Part-time,Finland,Small,Finland,100,Bachelor,4,Consulting,2024-11-21,2024-12-30,1507,0.7000000000000002,Quantum Computing Inc,39,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AI Engineer,188455.68000000002,Senior,Contract,Germany,Large,Canada,100,Master,7,Media,2024-07-19,2024-09-07,774,0.9800000000000002,Digital Transformation LLC,50,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
AI Scientist,115814.0,Mid-level,Full-time,United States,Medium,Ireland,0,Associate,3,Gaming,2025-01-30,2025-02-19,1968,0.6000000000000001,Cognitive Computing,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
AI Scientist,93313.0,Mid-level,Freelance,Sweden,Small,Sweden,0,Associate,3,Education,2024-05-27,2024-07-22,874,0.56,Neural Networks Co,56,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AI Scientist,102788.0,Executive,Part-time,Israel,Small,Israel,100,Doctorate,16,Education,2024-10-14,2024-12-22,1728,0.32000000000000006,Smart Analytics,69,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Data Analyst,97444.08,Senior,Freelance,France,Small,France,50,Bachelor,6,Education,2024-03-29,2024-05-19,1120,0.8399999999999999,Cognitive Computing,51,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
AI Specialist,63334.44,Entry-level,Full-time,Germany,Medium,Germany,0,Bachelor,0,Gaming,2024-02-22,2024-03-07,2268,0.8800000000000001,Future Systems,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AI Scientist,68886.0,Mid-level,Contract,South Korea,Large,South Korea,50,Associate,4,Automotive,2024-08-28,2024-11-07,1564,0.11999999999999988,AI Innovations,71,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Data Engineer,108004.0,Entry-level,Contract,Norway,Large,Norway,50,Associate,1,Transportation,2025-03-18,2025-05-19,2460,0.26,Predictive Systems,62,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Data Scientist,151466.76,Executive,Part-time,Germany,Small,Germany,0,Doctorate,10,Finance,2025-03-11,2025-03-28,817,0.040000000000000036,Cloud AI Solutions,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
AI Engineer,184913.0,Senior,Freelance,Switzerland,Large,Switzerland,100,Bachelor,8,Government,2024-02-18,2024-04-12,914,0.7600000000000002,DataVision Ltd,54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AI Engineer,221380.0,Executive,Freelance,Sweden,Small,Sweden,0,Master,10,Education,2024-12-03,2025-02-06,822,0.18000000000000016,DataVision Ltd,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Senior Data Scientist,51059.0,Mid-level,Part-time,Ireland,Medium,Denmark,50,Master,4,Manufacturing,2024-09-10,2024-10-08,2365,0.08000000000000007,Algorithmic Solutions,28,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
Data Engineer,130022.28000000001,Senior,Freelance,France,Large,France,50,Bachelor,5,Transportation,2024-07-03,2024-08-01,1881,0.94,Future Systems,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Senior Data Scientist,68341.0,Entry-level,Contract,Sweden,Medium,United Kingdom,100,Associate,0,Healthcare,2024-04-23,2024-06-22,2098,0.8,Quantum Computing Inc,60,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Engineer,94593.96,Mid-level,Freelance,Germany,Medium,Germany,0,Doctorate,4,Education,2024-11-24,2025-01-12,1762,0.7000000000000002,Quantum Computing Inc,49,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,162221.0,Executive,Freelance,India,Large,India,50,Associate,16,Telecommunications,2024-09-18,2024-11-14,571,0.8,DeepTech Ventures,57,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Scientist,107613.36,Mid-level,Full-time,Netherlands,Large,Netherlands,0,Master,3,Consulting,2024-10-11,2024-10-31,2281,0.5800000000000001,Machine Intelligence Group,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Data Analyst,118506.0,Senior,Freelance,Israel,Large,Norway,0,Master,8,Healthcare,2025-04-05,2025-05-31,1869,0.9800000000000002,Advanced Robotics,56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AI Engineer,168885.0,Executive,Freelance,Canada,Small,Canada,50,Master,14,Real Estate,2024-05-22,2024-07-11,660,0.21999999999999997,Future Systems,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
AI Specialist,117926.0,Senior,Contract,Australia,Large,Australia,50,Associate,7,Technology,2024-03-07,2024-03-27,697,0.06000000000000005,AI Innovations,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
AI Specialist,71011.0,Senior,Freelance,India,Small,India,100,Master,7,Real Estate,2024-01-18,2024-02-04,1337,0.54,DataVision Ltd,17,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
AI Scientist,135374.0,Senior,Freelance,Singapore,Large,Singapore,0,Bachelor,8,Government,2024-08-31,2024-11-09,677,0.11999999999999988,Quantum Computing Inc,70,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
AI Engineer,105157.27,Entry-level,Contract,United Kingdom,Medium,United Kingdom,0,Bachelor,1,Energy,2024-11-16,2025-01-08,1900,0.94,Quantum Computing Inc,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Data Analyst,105740.0,Entry-level,Freelance,Switzerland,Medium,Switzerland,100,Associate,0,Energy,2024-09-17,2024-11-06,1881,0.040000000000000036,Future Systems,50,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
AI Manager,143075.16,Senior,Part-time,Netherlands,Medium,Netherlands,50,Master,5,Telecommunications,2024-12-27,2025-02-20,1081,0.5,Machine Intelligence Group,55,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Senior Data Scientist,93459.0,Senior,Part-time,India,Large,India,100,Doctorate,6,Manufacturing,2024-02-03,2024-03-23,2436,0.6800000000000002,Predictive Systems,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AI Manager,128384.3,Senior,Contract,United Kingdom,Small,United Kingdom,0,Associate,5,Healthcare,2024-04-15,2024-06-27,1781,0.7800000000000002,Predictive Systems,73,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
AI Manager,131274.0,Mid-level,Full-time,Singapore,Large,Singapore,0,Doctorate,3,Healthcare,2024-04-12,2024-06-13,2252,0.14000000000000012,DataVision Ltd,62,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AI Scientist,318589.0,Executive,Full-time,Denmark,Large,Denmark,50,Associate,19,Healthcare,2024-07-04,2024-09-03,2061,0.040000000000000036,Cognitive Computing,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
AI Engineer,128919.6,Senior,Full-time,Netherlands,Medium,United States,50,Associate,5,Manufacturing,2025-01-06,2025-03-05,2317,0.3600000000000001,Quantum Computing Inc,58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
AI Specialist,97053.0,Senior,Full-time,Japan,Large,Japan,0,Doctorate,9,Consulting,2025-01-16,2025-02-14,1623,0.3600000000000001,DataVision Ltd,29,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
AI Engineer,79224.0,Mid-level,Full-time,Singapore,Small,Austria,0,Doctorate,3,Energy,2024-07-06,2024-08-10,2230,0.44000000000000017,Cognitive Computing,35,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AI Scientist,61854.0,Mid-level,Full-time,Finland,Large,Japan,50,Doctorate,2,Government,2024-05-07,2024-06-16,2202,0.32000000000000006,DeepTech Ventures,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Scientist,88464.0,Mid-level,Full-time,Singapore,Medium,Singapore,100,Associate,3,Gaming,2025-01-10,2025-02-22,925,0.8,DeepTech Ventures,43,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Scientist,48233.0,Entry-level,Full-time,Japan,Small,France,100,Master,1,Government,2024-03-11,2024-04-30,2090,0.7000000000000002,DataVision Ltd,50,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Data Engineer,177977.0,Executive,Full-time,Australia,Small,Australia,50,Doctorate,19,Manufacturing,2024-03-12,2024-03-31,1036,0.18000000000000016,Smart Analytics,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AI Scientist,80474.0,Mid-level,Part-time,Canada,Small,Austria,50,Master,3,Consulting,2024-10-03,2024-10-17,1251,0.8399999999999999,Cognitive Computing,14,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AI Scientist,82141.0,Mid-level,Part-time,Israel,Large,Israel,100,Associate,2,Media,2024-07-15,2024-07-29,1501,0.020000000000000018,Digital Transformation LLC,14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AI Scientist,42796.0,Entry-level,Part-time,Finland,Medium,Finland,0,Bachelor,1,Telecommunications,2024-02-09,2024-02-27,1063,0.44000000000000017,Future Systems,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AI Manager,140896.34,Mid-level,Freelance,United Kingdom,Large,United Kingdom,0,Master,4,Healthcare,2025-04-24,2025-06-06,669,0.41999999999999993,Quantum Computing Inc,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Data Analyst,100421.0,Senior,Contract,Finland,Medium,Finland,100,Associate,7,Technology,2025-02-01,2025-02-28,2304,0.5800000000000001,Cognitive Computing,27,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AI Engineer,203693.0,Executive,Part-time,Denmark,Large,South Korea,100,Doctorate,10,Government,2024-05-27,2024-06-22,2497,0.8,DeepTech Ventures,26,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
AI Engineer,178284.0,Executive,Part-time,Ireland,Medium,Ireland,100,Doctorate,13,Government,2024-04-05,2024-06-05,1199,0.08000000000000007,Predictive Systems,61,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Engineer,98357.0,Senior,Full-time,Finland,Medium,Finland,100,Master,6,Transportation,2025-01-27,2025-03-26,2077,0.3800000000000001,Algorithmic Solutions,58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Data Engineer,172008.0,Senior,Full-time,United States,Large,Denmark,0,Associate,5,Government,2025-02-12,2025-03-29,1310,0.3600000000000001,Algorithmic Solutions,45,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AI Manager,77417.0,Entry-level,Full-time,Australia,Large,Australia,0,Doctorate,0,Real Estate,2024-08-19,2024-10-10,1046,0.7800000000000002,Cloud AI Solutions,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Data Analyst,170717.0,Senior,Full-time,Norway,Large,Norway,50,Bachelor,6,Education,2024-11-15,2024-11-30,702,0.94,Cloud AI Solutions,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1
AI Engineer,123671.88,Mid-level,Full-time,France,Large,China,100,Associate,4,Finance,2024-09-21,2024-10-25,601,0.7600000000000002,Neural Networks Co,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
AI Engineer,67992.0,Entry-level,Freelance,Singapore,Medium,Singapore,100,Bachelor,0,Telecommunications,2024-12-08,2025-02-15,2299,0.5800000000000001,Autonomous Tech,69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AI Engineer,205514.0,Executive,Part-time,Australia,Large,Australia,100,Associate,15,Consulting,2025-04-06,2025-04-28,1522,0.6200000000000001,TechCorp Inc,22,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Manager,120666.0,Senior,Contract,United States,Medium,United States,0,Doctorate,6,Education,2025-02-06,2025-03-24,520,0.08000000000000007,Neural Networks Co,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1
Data Engineer,149382.36000000002,Senior,Full-time,Netherlands,Small,Norway,100,Associate,8,Real Estate,2025-03-15,2025-04-26,2073,0.54,Digital Transformation LLC,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
AI Specialist,37269.0,Entry-level,Contract,Austria,Small,Austria,0,Bachelor,1,Energy,2024-05-21,2024-06-15,2195,0.52,Cognitive Computing,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Data Scientist,93183.0,Mid-level,Full-time,Canada,Medium,Canada,100,Doctorate,2,Government,2024-10-08,2024-12-11,1930,0.8,Neural Networks Co,64,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AI Specialist,101372.0,Executive,Part-time,Austria,Medium,India,50,Doctorate,11,Technology,2024-07-01,2024-09-07,735,0.94,Autonomous Tech,68,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
